,usage_date,percentage,total_usage_7_7_ccf,total_usage_7_7_therm,type,CREATED_DATETIME
2593,2019-05-17,99.95,52394.13,55646.1,COMMERCIAL     ,2022-09-15 00:11:30.797
2594,2019-05-17,100.0,189151.23,190095.471,RESIDENTIAL,2022-09-15 00:11:30.797
2595,2019-05-18,100.0,185836.91,186685.968,RESIDENTIAL,2022-09-15 00:11:30.797
2596,2019-05-18,100.0,47245.98,49902.59,COMMERCIAL     ,2022-09-15 00:11:30.797
2597,2019-05-18,100.0,1567.14,1958.402,INDUSTRIAL     ,2022-09-15 00:11:30.797
2598,2019-05-19,99.95,53363.85,56742.232,COMMERCIAL     ,2022-09-15 00:11:30.797
2599,2019-05-19,99.85,1894.7,2385.577,INDUSTRIAL     ,2022-09-15 00:11:30.797
2600,2019-05-19,99.95,266623.7,267909.088,RESIDENTIAL,2022-09-15 00:11:30.797
2601,2019-05-20,100.0,224954.33,226020.546,RESIDENTIAL,2022-09-15 00:11:30.797
2602,2019-05-20,99.95,52257.79,55750.186,COMMERCIAL     ,2022-09-15 00:11:30.797
2603,2019-05-20,100.0,3213.34,4080.622,INDUSTRIAL     ,2022-09-15 00:11:30.797
2604,2019-05-21,99.95,53861.26,57555.211,COMMERCIAL     ,2022-09-15 00:11:30.797
2605,2019-05-21,100.0,3272.44,4121.834,INDUSTRIAL     ,2022-09-15 00:11:30.797
2606,2019-05-21,100.0,233092.48,234174.089,RESIDENTIAL,2022-09-15 00:11:30.797
2607,2019-05-22,99.9,287675.83,288863.677,RESIDENTIAL,2022-09-15 00:11:30.797
2608,2019-05-22,99.95,57778.08,61783.223,COMMERCIAL     ,2022-09-15 00:11:30.797
2609,2019-05-22,100.0,3510.76,4360.372,INDUSTRIAL     ,2022-09-15 00:11:30.797
2610,2019-05-23,100.0,60739.74,64966.387,COMMERCIAL     ,2022-09-15 00:11:30.797
2611,2019-05-23,100.0,3670.4,4479.304,INDUSTRIAL     ,2022-09-15 00:11:30.797
2612,2019-05-23,100.0,318692.82,319900.425,RESIDENTIAL,2022-09-15 00:11:30.797
2613,2019-05-24,100.0,184255.39,184859.492,RESIDENTIAL,2022-09-15 00:11:30.797
2614,2019-05-24,100.0,50013.06,52906.421,COMMERCIAL     ,2022-09-15 00:11:30.797
2615,2019-05-24,99.9,2221.62,2673.065,INDUSTRIAL     ,2022-09-15 00:11:30.797
2616,2019-05-25,99.95,47292.13,49917.116,COMMERCIAL     ,2022-09-15 00:11:30.797
2617,2019-05-25,100.0,1148.5,1435.866,INDUSTRIAL     ,2022-09-15 00:11:30.797
2618,2019-05-25,100.0,190647.8,191251.961,RESIDENTIAL,2022-09-15 00:11:30.797
2619,2019-05-26,100.0,305995.2,307053.93,RESIDENTIAL,2022-09-15 00:11:30.797
2620,2019-05-26,99.9,1400.5,1747.03,INDUSTRIAL     ,2022-09-15 00:11:30.797
2621,2019-05-26,99.95,55566.97,58927.446,COMMERCIAL     ,2022-09-15 00:11:30.797
2622,2019-05-27,99.85,52829.14,56040.139,COMMERCIAL     ,2022-09-15 00:11:30.797
2623,2019-05-27,100.0,1876.3,2386.181,INDUSTRIAL     ,2022-09-15 00:11:30.797
2624,2019-05-27,100.0,285350.89,286224.459,RESIDENTIAL,2022-09-15 00:11:30.797
2625,2019-05-28,100.0,183517.58,184076.551,RESIDENTIAL,2022-09-15 00:11:30.797
2626,2019-05-28,99.9,48126.58,51076.118,COMMERCIAL     ,2022-09-15 00:11:30.797
2627,2019-05-28,99.85,2777.94,3579.958,INDUSTRIAL     ,2022-09-15 00:11:30.797
2628,2019-05-29,99.95,2732.06,3409.596,INDUSTRIAL     ,2022-09-15 00:11:30.797
2629,2019-05-29,99.9,43898.31,46499.624,COMMERCIAL     ,2022-09-15 00:11:30.797
2630,2019-05-29,99.95,157586.74,158043.074,RESIDENTIAL,2022-09-15 00:11:30.797
2631,2019-05-30,99.95,151292.38,151714.869,RESIDENTIAL,2022-09-15 00:11:30.797
2632,2019-05-30,100.0,2811.54,3506.451,INDUSTRIAL     ,2022-09-15 00:11:30.797
2633,2019-05-30,99.95,44590.27,47113.164,COMMERCIAL     ,2022-09-15 00:11:30.797
2634,2019-05-31,100.0,2223.64,2785.019,INDUSTRIAL     ,2022-09-15 00:11:30.797
2635,2019-05-31,100.0,46764.92,49203.352,COMMERCIAL     ,2022-09-15 00:11:30.797
2636,2019-05-31,100.0,147917.27,148280.548,RESIDENTIAL,2022-09-15 00:11:30.797
2637,2019-06-01,100.0,172578.68,172987.863,RESIDENTIAL,2022-09-15 00:11:30.797
2638,2019-06-01,99.95,46106.54,48468.077,COMMERCIAL     ,2022-09-15 00:11:30.797
2639,2019-06-01,100.0,1270.48,1622.822,INDUSTRIAL     ,2022-09-15 00:11:30.797
2640,2019-06-02,99.95,45662.52,48109.983,COMMERCIAL     ,2022-09-15 00:11:30.797
2641,2019-06-02,100.0,1552.02,1985.235,INDUSTRIAL     ,2022-09-15 00:11:30.797
2642,2019-06-02,100.0,187470.59,187898.935,RESIDENTIAL,2022-09-15 00:11:30.797
2643,2019-06-03,100.0,155680.87,156030.111,RESIDENTIAL,2022-09-15 00:11:30.797
2644,2019-06-03,99.95,43882.44,46329.748,COMMERCIAL     ,2022-09-15 00:11:30.797
2645,2019-06-03,100.0,3136.36,3919.316,INDUSTRIAL     ,2022-09-15 00:11:30.797
2646,2019-06-04,100.0,2843.28,3584.249,INDUSTRIAL     ,2022-09-15 00:11:30.797
2647,2019-06-04,99.9,42427.56,44662.743,COMMERCIAL     ,2022-09-15 00:11:30.797
2648,2019-06-04,100.0,145247.19,145533.156,RESIDENTIAL,2022-09-15 00:11:30.797
2649,2019-06-05,100.0,139904.12,140135.927,RESIDENTIAL,2022-09-15 00:11:30.797
2650,2019-06-05,100.0,2821.16,3572.118,INDUSTRIAL     ,2022-09-15 00:11:30.797
2651,2019-06-05,100.0,41637.15,43843.893,COMMERCIAL     ,2022-09-15 00:11:30.797
2652,2019-06-06,99.9,42857.21,45179.072,COMMERCIAL     ,2022-09-15 00:11:30.797
2653,2019-06-06,100.0,2874.56,3564.154,INDUSTRIAL     ,2022-09-15 00:11:30.797
2654,2019-06-06,100.0,139859.34,140079.707,RESIDENTIAL,2022-09-15 00:11:30.797
2655,2019-06-07,100.0,142311.05,142513.851,RESIDENTIAL,2022-09-15 00:11:30.797
2656,2019-06-07,100.0,2096.74,2548.638,INDUSTRIAL     ,2022-09-15 00:11:30.797
2657,2019-06-07,99.95,44030.15,46196.866,COMMERCIAL     ,2022-09-15 00:11:30.797
2658,2019-06-08,99.95,41009.55,42891.098,COMMERCIAL     ,2022-09-15 00:11:30.797
2659,2019-06-08,100.0,1215.14,1524.428,INDUSTRIAL     ,2022-09-15 00:11:30.797
2660,2019-06-08,99.95,153360.09,153524.509,RESIDENTIAL,2022-09-15 00:11:30.797
2661,2019-06-09,99.95,148189.54,148330.534,RESIDENTIAL,2022-09-15 00:11:30.797
2662,2019-06-09,99.85,1466.74,1872.136,INDUSTRIAL     ,2022-09-15 00:11:30.797
2663,2019-06-09,99.9,38107.48,39778.325,COMMERCIAL     ,2022-09-15 00:11:30.797
2664,2019-06-10,99.7,2525.06,3207.232,INDUSTRIAL     ,2022-09-15 00:11:30.797
2665,2019-06-10,99.95,35532.35,37203.275,COMMERCIAL     ,2022-09-15 00:11:30.797
2666,2019-06-10,99.95,126189.34,126333.327,RESIDENTIAL,2022-09-15 00:11:30.797
2667,2019-06-11,99.95,120152.2,120271.847,RESIDENTIAL,2022-09-15 00:11:30.797
2668,2019-06-11,99.95,2502.2,3186.423,INDUSTRIAL     ,2022-09-15 00:11:30.797
2669,2019-06-11,99.95,36157.31,37889.256,COMMERCIAL     ,2022-09-15 00:11:30.797
2670,2019-06-12,100.0,2683.92,3380.444,INDUSTRIAL     ,2022-09-15 00:11:30.797
2671,2019-06-12,99.95,37274.99,39104.682,COMMERCIAL     ,2022-09-15 00:11:30.797
2672,2019-06-12,100.0,116773.82,116882.029,RESIDENTIAL,2022-09-15 00:11:30.797
2673,2019-06-13,100.0,126826.57,126928.271,RESIDENTIAL,2022-09-15 00:11:30.797
2674,2019-06-13,99.9,39568.38,41660.92,COMMERCIAL     ,2022-09-15 00:11:30.797
2675,2019-06-13,100.0,2807.4,3500.597,INDUSTRIAL     ,2022-09-15 00:11:30.797
2676,2019-06-14,99.95,42070.32,44184.883,COMMERCIAL     ,2022-09-15 00:11:30.797
2677,2019-06-14,99.95,2223.26,2722.977,INDUSTRIAL     ,2022-09-15 00:11:30.797
2678,2019-06-14,100.0,132049.76,132152.466,RESIDENTIAL,2022-09-15 00:11:30.797
2679,2019-06-15,100.0,144027.62,144059.976,RESIDENTIAL,2022-09-15 00:11:30.797
2680,2019-06-15,99.85,1188.0,1515.257,INDUSTRIAL     ,2022-09-15 00:11:30.797
2681,2019-06-15,99.95,39258.29,40998.813,COMMERCIAL     ,2022-09-15 00:11:30.797
2682,2019-06-16,99.95,38898.69,40750.893,COMMERCIAL     ,2022-09-15 00:11:30.797
2683,2019-06-16,100.0,1414.08,1805.264,INDUSTRIAL     ,2022-09-15 00:11:30.797
2684,2019-06-16,100.0,148634.93,148664.753,RESIDENTIAL,2022-09-15 00:11:30.797
2685,2019-06-17,100.0,138936.2,139033.377,RESIDENTIAL,2022-09-15 00:11:30.797
2686,2019-06-17,100.0,2986.58,3787.639,INDUSTRIAL     ,2022-09-15 00:11:30.797
2687,2019-06-17,99.95,39899.39,42069.65,COMMERCIAL     ,2022-09-15 00:11:30.797
2688,2019-06-18,99.9,39192.3,41240.536,COMMERCIAL     ,2022-09-15 00:11:30.797
2689,2019-06-18,100.0,2806.74,3553.308,INDUSTRIAL     ,2022-09-15 00:11:30.797
2690,2019-06-18,100.0,133543.0,133577.527,RESIDENTIAL,2022-09-15 00:11:30.797
2691,2019-06-19,100.0,129153.08,129175.728,RESIDENTIAL,2022-09-15 00:11:30.797
2692,2019-06-19,99.95,38146.08,40107.36,COMMERCIAL     ,2022-09-15 00:11:30.797
2693,2019-06-19,100.0,2816.06,3534.416,INDUSTRIAL     ,2022-09-15 00:11:30.797
2694,2019-06-20,100.0,2749.06,3400.958,INDUSTRIAL     ,2022-09-15 00:11:30.797
2695,2019-06-20,99.95,41018.99,43311.123,COMMERCIAL     ,2022-09-15 00:11:30.797
2696,2019-06-20,100.0,134366.15,134410.496,RESIDENTIAL,2022-09-15 00:11:30.797
2697,2019-06-21,100.0,135491.14,135505.568,RESIDENTIAL,2022-09-15 00:11:30.797
2698,2019-06-21,99.9,2262.54,2742.194,INDUSTRIAL     ,2022-09-15 00:11:30.797
2699,2019-06-21,99.9,43335.24,45501.883,COMMERCIAL     ,2022-09-15 00:11:30.797
2700,2019-06-22,99.85,1229.64,1532.546,INDUSTRIAL     ,2022-09-15 00:11:30.797
2701,2019-06-22,99.95,40064.45,41867.947,COMMERCIAL     ,2022-09-15 00:11:30.797
2702,2019-06-22,100.0,142461.71,142361.99,RESIDENTIAL,2022-09-15 00:11:30.797
2703,2019-06-23,100.0,145184.28,145054.691,RESIDENTIAL,2022-09-15 00:11:30.797
2704,2019-06-23,99.95,1563.14,2043.592,INDUSTRIAL     ,2022-09-15 00:11:30.797
2705,2019-06-23,99.9,37546.3,39219.624,COMMERCIAL     ,2022-09-15 00:11:30.797
2706,2019-06-24,99.65,2686.94,3339.163,INDUSTRIAL     ,2022-09-15 00:11:30.797
2707,2019-06-24,99.9,37707.72,39557.854,COMMERCIAL     ,2022-09-15 00:11:30.797
2708,2019-06-24,100.0,130098.34,130020.813,RESIDENTIAL,2022-09-15 00:11:30.797
2709,2019-06-25,100.0,132018.77,131971.124,RESIDENTIAL,2022-09-15 00:11:30.797
2710,2019-06-25,99.9,40020.83,42027.387,COMMERCIAL     ,2022-09-15 00:11:30.797
2711,2019-06-25,99.75,2770.38,3441.473,INDUSTRIAL     ,2022-09-15 00:11:30.797
2712,2019-06-26,100.0,2809.3,3499.878,INDUSTRIAL     ,2022-09-15 00:11:30.797
2713,2019-06-26,99.9,39963.87,42047.996,COMMERCIAL     ,2022-09-15 00:11:30.797
2714,2019-06-26,100.0,131313.25,131214.929,RESIDENTIAL,2022-09-15 00:11:30.797
2715,2019-06-27,99.95,128330.69,128183.346,RESIDENTIAL,2022-09-15 00:11:30.797
2716,2019-06-27,99.95,39758.09,41769.194,COMMERCIAL     ,2022-09-15 00:11:30.797
2717,2019-06-27,99.8,2801.44,3456.391,INDUSTRIAL     ,2022-09-15 00:11:30.797
2718,2019-06-28,100.0,2112.14,2589.519,INDUSTRIAL     ,2022-09-15 00:11:30.797
2719,2019-06-28,99.9,40309.47,42203.813,COMMERCIAL     ,2022-09-15 00:11:30.797
2720,2019-06-28,100.0,125402.3,125260.953,RESIDENTIAL,2022-09-15 00:11:30.797
2721,2019-06-29,100.0,137969.24,137739.164,RESIDENTIAL,2022-09-15 00:11:30.797
2722,2019-06-29,100.0,1102.68,1387.534,INDUSTRIAL     ,2022-09-15 00:11:30.797
2723,2019-06-29,99.95,38452.78,40162.22,COMMERCIAL     ,2022-09-15 00:11:30.797
2724,2019-06-30,99.95,36943.58,38599.943,COMMERCIAL     ,2022-09-15 00:11:30.797
2725,2019-06-30,99.95,138578.4,138341.888,RESIDENTIAL,2022-09-15 00:11:30.797
2726,2019-06-30,100.0,1505.9,1969.795,INDUSTRIAL     ,2022-09-15 00:11:30.797
2727,2019-07-01,99.95,125184.72,125026.41,RESIDENTIAL,2022-09-15 00:11:30.797
2728,2019-07-01,99.95,37476.58,39344.241,COMMERCIAL     ,2022-09-15 00:11:30.797
2729,2019-07-01,100.0,2739.0,3401.884,INDUSTRIAL     ,2022-09-15 00:11:30.797
2730,2019-07-02,100.0,37729.14,39490.063,COMMERCIAL     ,2022-09-15 00:11:30.797
2731,2019-07-02,100.0,124576.49,124443.572,RESIDENTIAL,2022-09-15 00:11:30.797
2732,2019-07-02,100.0,2757.72,3498.453,INDUSTRIAL     ,2022-09-15 00:11:30.797
2733,2019-07-03,100.0,129604.26,129459.391,RESIDENTIAL,2022-09-15 00:11:30.797
2734,2019-07-03,100.0,2073.32,2541.351,INDUSTRIAL     ,2022-09-15 00:11:30.797
2735,2019-07-03,99.95,38693.82,40633.175,COMMERCIAL     ,2022-09-15 00:11:30.797
2736,2019-07-04,100.0,1169.1,1406.075,INDUSTRIAL     ,2022-09-15 00:11:30.797
2737,2019-07-04,100.0,32437.25,34071.014,COMMERCIAL     ,2022-09-15 00:11:30.797
2738,2019-07-04,100.0,155650.85,155370.832,RESIDENTIAL,2022-09-15 00:11:30.797
2739,2019-07-05,100.0,125171.33,125017.565,RESIDENTIAL,2022-09-15 00:11:30.797
2740,2019-07-05,100.0,1566.46,1893.304,INDUSTRIAL     ,2022-09-15 00:11:30.797
2741,2019-07-05,99.95,39732.08,41614.716,COMMERCIAL     ,2022-09-15 00:11:30.797
2742,2019-07-06,99.95,37735.0,39317.844,COMMERCIAL     ,2022-09-15 00:11:30.797
2743,2019-07-06,100.0,1039.04,1274.352,INDUSTRIAL     ,2022-09-15 00:11:30.797
2744,2019-07-06,100.0,132786.48,132613.501,RESIDENTIAL,2022-09-15 00:11:30.797
2745,2019-07-07,100.0,141764.83,141578.141,RESIDENTIAL,2022-09-15 00:11:30.797
2746,2019-07-07,99.95,37960.4,39695.684,COMMERCIAL     ,2022-09-15 00:11:30.797
2747,2019-07-07,100.0,1442.52,1803.153,INDUSTRIAL     ,2022-09-15 00:11:30.797
2748,2019-07-08,100.0,2983.78,3727.658,INDUSTRIAL     ,2022-09-15 00:11:30.797
2749,2019-07-08,99.95,38097.26,39995.329,COMMERCIAL     ,2022-09-15 00:11:30.797
2750,2019-07-08,100.0,129102.45,128990.7,RESIDENTIAL,2022-09-15 00:11:30.797
2751,2019-07-09,100.0,121780.78,121678.184,RESIDENTIAL,2022-09-15 00:11:30.797
2752,2019-07-09,100.0,2899.54,3663.46,INDUSTRIAL     ,2022-09-15 00:11:30.797
2753,2019-07-09,99.85,37824.94,39607.595,COMMERCIAL     ,2022-09-15 00:11:30.797
2754,2019-07-10,99.85,36750.49,38543.856,COMMERCIAL     ,2022-09-15 00:11:30.797
2755,2019-07-10,100.0,2741.08,3421.663,INDUSTRIAL     ,2022-09-15 00:11:30.797
2756,2019-07-10,100.0,119132.08,119027.925,RESIDENTIAL,2022-09-15 00:11:30.797
2757,2019-07-11,99.95,114330.66,114248.283,RESIDENTIAL,2022-09-15 00:11:30.797
2758,2019-07-11,99.9,36554.36,38299.654,COMMERCIAL     ,2022-09-15 00:11:30.797
2759,2019-07-11,100.0,2736.06,3403.838,INDUSTRIAL     ,2022-09-15 00:11:30.797
2760,2019-07-12,99.9,2101.78,2591.722,INDUSTRIAL     ,2022-09-15 00:11:30.797
2761,2019-07-12,99.95,38345.84,39957.367,COMMERCIAL     ,2022-09-15 00:11:30.797
2762,2019-07-12,99.95,109973.24,109903.451,RESIDENTIAL,2022-09-15 00:11:30.797
2763,2019-07-13,100.0,115023.49,114961.345,RESIDENTIAL,2022-09-15 00:11:30.797
2764,2019-07-13,100.0,37751.42,39261.62,COMMERCIAL     ,2022-09-15 00:11:30.797
2765,2019-07-13,99.8,1402.36,1746.611,INDUSTRIAL     ,2022-09-15 00:11:30.797
2766,2019-07-14,99.95,36501.52,38091.01,COMMERCIAL     ,2022-09-15 00:11:30.797
2767,2019-07-14,100.0,1431.32,1826.898,INDUSTRIAL     ,2022-09-15 00:11:30.797
2768,2019-07-14,99.95,121031.43,120953.886,RESIDENTIAL,2022-09-15 00:11:30.797
2769,2019-07-15,99.95,110872.65,110838.589,RESIDENTIAL,2022-09-15 00:11:30.797
2770,2019-07-15,100.0,2724.28,3494.355,INDUSTRIAL     ,2022-09-15 00:11:30.797
2771,2019-07-15,99.9,34324.98,35878.391,COMMERCIAL     ,2022-09-15 00:11:30.797
2772,2019-07-16,99.9,37002.37,38687.034,COMMERCIAL     ,2022-09-15 00:11:30.797
2773,2019-07-16,100.0,2781.28,3562.716,INDUSTRIAL     ,2022-09-15 00:11:30.797
2774,2019-07-16,100.0,111394.66,111381.729,RESIDENTIAL,2022-09-15 00:11:30.797
2775,2019-07-17,100.0,113412.21,113418.649,RESIDENTIAL,2022-09-15 00:11:30.797
2776,2019-07-17,100.0,2822.88,3573.621,INDUSTRIAL     ,2022-09-15 00:11:30.797
2777,2019-07-17,99.9,38703.64,40563.924,COMMERCIAL     ,2022-09-15 00:11:30.797
2778,2019-07-18,99.95,39027.81,40843.198,COMMERCIAL     ,2022-09-15 00:11:30.797
2779,2019-07-18,100.0,2965.22,3793.689,INDUSTRIAL     ,2022-09-15 00:11:30.797
2780,2019-07-18,100.0,112852.36,112901.847,RESIDENTIAL,2022-09-15 00:11:30.797
2781,2019-07-19,100.0,109840.92,109909.101,RESIDENTIAL,2022-09-15 00:11:30.797
2782,2019-07-19,99.65,2400.04,2975.05,INDUSTRIAL     ,2022-09-15 00:11:30.797
2783,2019-07-19,100.0,41624.06,43536.969,COMMERCIAL     ,2022-09-15 00:11:30.797
2784,2019-07-20,99.85,1350.12,1747.226,INDUSTRIAL     ,2022-09-15 00:11:30.797
2785,2019-07-20,99.95,39472.52,41176.027,COMMERCIAL     ,2022-09-15 00:11:30.797
2786,2019-07-20,100.0,123171.97,123177.873,RESIDENTIAL,2022-09-15 00:11:30.797
2787,2019-07-21,100.0,121878.77,121849.462,RESIDENTIAL,2022-09-15 00:11:30.797
2788,2019-07-21,100.0,1377.26,1765.626,INDUSTRIAL     ,2022-09-15 00:11:30.797
2789,2019-07-21,99.95,37138.31,38722.039,COMMERCIAL     ,2022-09-15 00:11:30.797
2790,2019-07-22,99.9,36225.71,37902.509,COMMERCIAL     ,2022-09-15 00:11:30.797
2791,2019-07-22,100.0,2722.98,3436.87,INDUSTRIAL     ,2022-09-15 00:11:30.797
2792,2019-07-22,100.0,111292.42,111296.417,RESIDENTIAL,2022-09-15 00:11:30.797
2793,2019-07-23,99.95,105267.79,105297.402,RESIDENTIAL,2022-09-15 00:11:30.797
2794,2019-07-23,99.95,35555.64,37127.17,COMMERCIAL     ,2022-09-15 00:11:30.797
2795,2019-07-23,100.0,2741.54,3468.424,INDUSTRIAL     ,2022-09-15 00:11:30.797
2796,2019-07-24,100.0,2435.6,3115.893,INDUSTRIAL     ,2022-09-15 00:11:30.797
2797,2019-07-24,99.95,36865.65,38818.69,COMMERCIAL     ,2022-09-15 00:11:30.797
2798,2019-07-24,100.0,102273.26,102331.588,RESIDENTIAL,2022-09-15 00:11:30.797
2799,2019-07-25,99.95,106678.97,106741.889,RESIDENTIAL,2022-09-15 00:11:30.797
2800,2019-07-25,99.95,37452.1,39380.246,COMMERCIAL     ,2022-09-15 00:11:30.797
2801,2019-07-25,99.65,2605.44,3257.733,INDUSTRIAL     ,2022-09-15 00:11:30.797
2802,2019-07-26,99.95,38617.14,40461.679,COMMERCIAL     ,2022-09-15 00:11:30.797
2803,2019-07-26,99.8,1956.22,2426.189,INDUSTRIAL     ,2022-09-15 00:11:30.797
2804,2019-07-26,100.0,101115.69,101186.354,RESIDENTIAL,2022-09-15 00:11:30.797
2805,2019-07-27,100.0,104948.76,105020.179,RESIDENTIAL,2022-09-15 00:11:30.797
2806,2019-07-27,100.0,1291.52,1630.801,INDUSTRIAL     ,2022-09-15 00:11:30.797
2807,2019-07-27,100.0,36883.99,38430.531,COMMERCIAL     ,2022-09-15 00:11:30.797
2808,2019-07-28,100.0,1369.68,1774.629,INDUSTRIAL     ,2022-09-15 00:11:30.797
2809,2019-07-28,100.0,36596.43,38340.894,COMMERCIAL     ,2022-09-15 00:11:30.797
2810,2019-07-28,99.95,112077.61,112159.415,RESIDENTIAL,2022-09-15 00:11:30.797
2811,2019-07-29,100.0,107561.83,107659.917,RESIDENTIAL,2022-09-15 00:11:30.797
2812,2019-07-29,99.9,37035.15,38979.713,COMMERCIAL     ,2022-09-15 00:11:30.797
2813,2019-07-29,100.0,2529.3,3215.684,INDUSTRIAL     ,2022-09-15 00:11:30.797
2814,2019-07-30,100.0,2651.06,3398.291,INDUSTRIAL     ,2022-09-15 00:11:30.797
2815,2019-07-30,99.95,37300.4,39198.787,COMMERCIAL     ,2022-09-15 00:11:30.797
2816,2019-07-30,100.0,106523.85,106637.837,RESIDENTIAL,2022-09-15 00:11:30.797
2817,2019-07-31,98.9,105402.08,105533.113,RESIDENTIAL,2022-09-15 00:11:30.797
2818,2019-07-31,98.4,2447.7,3109.394,INDUSTRIAL     ,2022-09-15 00:11:30.797
2819,2019-07-31,98.9,36855.84,38807.529,COMMERCIAL     ,2022-09-15 00:11:30.797
2820,2019-08-01,99.8,2533.58,3200.054,INDUSTRIAL     ,2022-09-15 00:11:30.797
2821,2019-08-01,99.8,37748.08,39640.215,COMMERCIAL     ,2022-09-15 00:11:30.797
2822,2019-08-01,99.8,99768.49,99890.368,RESIDENTIAL,2022-09-15 00:11:30.797
2823,2019-08-02,97.8,100633.78,100736.337,RESIDENTIAL,2022-09-15 00:11:30.797
2824,2019-08-02,97.7,39145.54,41032.253,COMMERCIAL     ,2022-09-15 00:11:30.797
2825,2019-08-02,97.6,2089.0,2584.584,INDUSTRIAL     ,2022-09-15 00:11:30.797
2826,2019-08-03,98.85,37823.76,39458.882,COMMERCIAL     ,2022-09-15 00:11:30.797
2827,2019-08-03,98.55,1177.48,1512.356,INDUSTRIAL     ,2022-09-15 00:11:30.797
2828,2019-08-03,98.8,106172.22,106279.806,RESIDENTIAL,2022-09-15 00:11:30.797
2829,2019-08-04,100.0,113758.01,113863.356,RESIDENTIAL,2022-09-15 00:11:30.797
2830,2019-08-04,100.0,1468.62,1881.753,INDUSTRIAL     ,2022-09-15 00:11:30.797
2831,2019-08-04,100.0,34674.24,36484.641,COMMERCIAL     ,2022-09-15 00:11:30.797
2832,2019-08-05,99.1,36321.31,38127.713,COMMERCIAL     ,2022-09-15 00:11:30.797
2833,2019-08-05,99.35,2580.78,3282.695,INDUSTRIAL     ,2022-09-15 00:11:30.797
2834,2019-08-05,99.1,103812.04,103924.698,RESIDENTIAL,2022-09-15 00:11:30.797
2835,2019-08-06,96.75,102353.58,102469.656,RESIDENTIAL,2022-09-15 00:11:30.797
2836,2019-08-06,96.65,2610.74,3327.534,INDUSTRIAL     ,2022-09-15 00:11:30.797
2837,2019-08-06,96.55,35848.71,37652.67,COMMERCIAL     ,2022-09-15 00:11:30.797
2838,2019-08-07,98.95,2661.8,3381.484,INDUSTRIAL     ,2022-09-15 00:11:30.797
2839,2019-08-07,98.7,38183.26,40244.392,COMMERCIAL     ,2022-09-15 00:11:30.797
2840,2019-08-07,98.75,104626.6,104751.047,RESIDENTIAL,2022-09-15 00:11:30.797
2841,2019-08-08,97.35,104926.75,105061.285,RESIDENTIAL,2022-09-15 00:11:30.797
2842,2019-08-08,97.7,2475.2,3131.62,INDUSTRIAL     ,2022-09-15 00:11:30.797
2843,2019-08-08,97.45,39053.59,41190.961,COMMERCIAL     ,2022-09-15 00:11:30.797
2844,2019-08-09,98.25,2266.94,2805.652,INDUSTRIAL     ,2022-09-15 00:11:30.797
2845,2019-08-09,97.8,41473.45,43673.328,COMMERCIAL     ,2022-09-15 00:11:30.797
2846,2019-08-09,98.05,104991.82,105145.953,RESIDENTIAL,2022-09-15 00:11:30.797
2847,2019-08-10,100.0,120730.37,120863.639,RESIDENTIAL,2022-09-15 00:11:30.797
2848,2019-08-10,99.95,40370.3,42318.791,COMMERCIAL     ,2022-09-15 00:11:30.797
2849,2019-08-10,99.95,1185.5,1535.201,INDUSTRIAL     ,2022-09-15 00:11:30.797
2850,2019-08-11,98.75,,,INDUSTRIAL     ,2022-09-15 00:11:30.797
2851,2019-08-11,99.25,38876.83,40850.921,COMMERCIAL     ,2022-09-15 00:11:30.797
2852,2019-08-11,99.25,129801.25,129907.512,RESIDENTIAL,2022-09-15 00:11:30.797
2853,2019-08-12,100.0,113039.97,113183.508,RESIDENTIAL,2022-09-15 00:11:30.797
2854,2019-08-12,100.0,2683.76,3423.266,INDUSTRIAL     ,2022-09-15 00:11:30.797
2855,2019-08-12,99.95,38257.52,40251.934,COMMERCIAL     ,2022-09-15 00:11:30.797
2856,2019-08-13,99.9,37757.09,39724.602,COMMERCIAL     ,2022-09-15 00:11:30.797
2857,2019-08-13,100.0,2573.6,3277.011,INDUSTRIAL     ,2022-09-15 00:11:30.797
2858,2019-08-13,100.0,111649.61,111779.265,RESIDENTIAL,2022-09-15 00:11:30.797
2859,2019-08-14,100.0,105489.38,105622.044,RESIDENTIAL,2022-09-15 00:11:30.797
2860,2019-08-14,99.9,38266.79,40304.309,COMMERCIAL     ,2022-09-15 00:11:30.797
2861,2019-08-14,100.0,2631.0,3302.755,INDUSTRIAL     ,2022-09-15 00:11:30.797
2862,2019-08-15,99.9,2746.58,3429.469,INDUSTRIAL     ,2022-09-15 00:11:30.797
2863,2019-08-15,99.95,38919.44,40978.227,COMMERCIAL     ,2022-09-15 00:11:30.797
2864,2019-08-15,100.0,105685.55,105817.317,RESIDENTIAL,2022-09-15 00:11:30.797
2865,2019-08-16,100.0,103273.69,103428.393,RESIDENTIAL,2022-09-15 00:11:30.797
2866,2019-08-16,99.9,41470.87,43539.158,COMMERCIAL     ,2022-09-15 00:11:30.797
2867,2019-08-16,100.0,2283.56,2823.362,INDUSTRIAL     ,2022-09-15 00:11:30.797
2868,2019-08-17,100.0,1206.78,1565.85,INDUSTRIAL     ,2022-09-15 00:11:30.797
2869,2019-08-17,100.0,41052.86,42998.906,COMMERCIAL     ,2022-09-15 00:11:30.797
2870,2019-08-17,100.0,122315.88,122447.648,RESIDENTIAL,2022-09-15 00:11:30.797
2871,2019-08-18,100.0,134478.31,134595.394,RESIDENTIAL,2022-09-15 00:11:30.797
